loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default,employment_enc,education_enc,residence_enc,purpose_enc,log_income,log_loan,credit_band,high_foir,high_util,delinq_flag,tenure_risk,combined_risk,pd_score,credit_grade,predicted_default
LN002268,29,29904,25943,36,8.97,0,774,Business,Graduate,Rented,4,31.4,95,Debt Consolidation,825,2.76,0.0723,1,0,0,2,1,10.305780969478658,10.163695647987154,1,0,0,1,0,1,57.4,D — High Risk,1
LN002269,34,43869,27801,84,19.22,1,525,Salaried,Post-Graduate,Rented,5,61.9,40,Medical,604,1.38,0.0528,0,2,1,2,4,10.68898599416026,10.232863239537037,4,0,0,1,1,2,38.2,C — Medium Risk,0
LN002270,34,56595,51825,60,8.88,3,533,Business,Under-Graduate,Rented,5,76.3,57,Home Improvement,1073,1.9,0.0763,1,0,3,2,3,10.943693590315842,10.855647232824525,4,0,0,1,0,4,75.8,E — Very High Risk,1
LN002271,43,20080,76475,84,24.73,1,646,Salaried,Professional,Rented,0,69.1,295,Home Improvement,1923,9.58,0.3174,0,2,2,2,3,9.90752937336246,11.244732245102295,3,0,0,0,1,1,5.2,A — Very Low Risk,0
LN002272,54,24702,46265,48,22.92,4,689,Self-Employed,Graduate,Own,2,89.3,298,Wedding,1481,6.0,0.1561,1,3,0,1,7,10.114679972730583,10.742162629061015,2,0,1,1,0,5,51.4,D — High Risk,1
LN002273,45,45991,244662,24,26.26,2,836,Self-Employed,Graduate,Rented,3,71.2,263,Medical,13213,28.73,0.4433,0,3,0,2,4,10.736222747303128,12.407637032440224,0,0,0,1,0,3,21.1,B — Low Risk,0
LN002274,36,21651,56305,24,14.99,0,330,Freelancer,Graduate,Family,2,84.7,208,Business,2730,12.61,0.2167,0,1,0,0,0,9.982853107916869,10.938556380385453,4,0,1,1,0,2,10.7,A — Very Low Risk,0
LN002275,63,38554,259079,12,22.95,4,311,Business,Graduate,Family,5,79.8,242,Home Improvement,24367,63.2,0.56,1,0,0,0,3,10.55984107226706,12.464892173296853,4,1,0,1,0,5,85.1,E — Very High Risk,1
LN002276,33,21674,71392,36,10.55,4,541,Salaried,Post-Graduate,Family,5,53.3,11,Home Improvement,2322,10.71,0.2745,1,2,1,0,3,9.983914801648742,11.175955104305832,4,0,0,1,0,4,80.3,E — Very High Risk,1
LN002277,43,30784,65656,48,20.06,3,509,Self-Employed,Professional,Family,0,46.7,2,Home Improvement,2000,6.5,0.1777,0,3,2,0,3,10.33478283734531,11.09219950009401,4,0,0,0,0,3,33.7,B — Low Risk,0
LN002278,45,21782,130563,60,9.82,3,521,Self-Employed,Under-Graduate,Own,5,29.8,78,Personal,2763,12.68,0.4995,1,3,3,1,5,9.988885128048356,11.779618806983525,4,0,0,1,0,4,76.7,E — Very High Risk,1
LN002279,45,16774,72509,24,23.58,1,632,Self-Employed,Graduate,Rented,2,16.9,228,Personal,3818,22.76,0.3602,0,3,0,2,5,9.727644961839882,11.191479762365638,3,0,0,1,0,2,15.2,A — Very Low Risk,0
LN002280,48,35868,138579,72,15.05,0,322,Salaried,Under-Graduate,Rented,3,21.8,11,Business,2934,8.18,0.322,0,2,3,2,0,10.487628691687759,11.839203055181372,4,0,0,1,1,1,34.1,B — Low Risk,0
LN002281,50,45059,140323,12,26.25,2,569,Business,Graduate,Family,1,27.7,249,Business,13422,29.79,0.2595,0,0,0,0,0,10.715750213986235,11.851709313471094,3,0,0,1,0,3,11.0,A — Very Low Risk,0
LN002282,57,19233,148260,48,18.45,2,301,Business,Graduate,Own,2,77.1,144,Personal,4390,22.83,0.6424,0,0,0,1,5,9.864434825272427,11.90672951309556,4,0,0,1,0,3,8.5,A — Very Low Risk,0
LN002283,48,40570,370747,48,11.6,1,323,Self-Employed,Post-Graduate,Rented,3,12.6,207,Vehicle,9691,23.89,0.7615,0,3,1,2,6,10.610808804651954,12.82327786551496,4,0,0,1,0,2,20.8,B — Low Risk,0
LN002284,43,46512,141551,24,19.52,0,585,Freelancer,Professional,Own,5,37.4,177,Business,7171,15.42,0.2536,0,1,2,1,0,10.74748712239554,11.860422419723168,3,0,0,1,0,1,44.0,C — Medium Risk,0
LN002285,64,51073,33588,72,14.48,3,726,Business,Graduate,Own,4,68.0,53,Wedding,701,1.37,0.0548,0,0,0,1,7,10.841030840443734,10.421953911398072,1,0,0,1,1,4,61.7,D — High Risk,1
LN002286,32,62407,124240,24,15.07,0,551,Salaried,Post-Graduate,Rented,2,11.7,28,Wedding,6028,9.66,0.1659,0,2,1,2,7,11.041448751268149,11.729978506727717,3,0,0,1,0,1,11.5,A — Very Low Risk,0
LN002287,42,25241,260920,84,15.93,2,440,Freelancer,Post-Graduate,Rented,3,41.0,64,Business,5172,20.49,0.8614,1,1,1,2,0,10.136264552818576,12.471972958495053,4,0,0,1,1,3,33.1,B — Low Risk,0
LN002288,45,42060,422780,12,21.31,2,609,Business,Graduate,Rented,1,16.6,179,Personal,39430,93.75,0.8377,0,0,0,2,5,10.646876224532782,12.954609593463251,3,1,0,1,0,4,15.2,A — Very Low Risk,0
LN002289,44,16556,118582,60,25.74,4,447,Salaried,Post-Graduate,Rented,3,94.2,118,Home Improvement,3532,21.33,0.5969,0,2,1,2,3,9.71456425210761,11.683368416317284,4,0,1,1,0,5,35.7,C — Medium Risk,0
LN002290,34,28244,61952,72,21.96,4,596,Salaried,Graduate,Family,4,14.3,73,Personal,1555,5.51,0.1828,1,2,0,0,5,10.248671729759362,11.034131312034901,3,0,0,1,1,4,73.1,E — Very High Risk,1
LN002291,59,28869,179932,84,22.59,0,679,Business,Graduate,Family,1,35.9,61,Wedding,4281,14.83,0.5194,0,0,0,0,7,10.27055827265698,12.100339838358238,2,0,0,1,1,1,5.4,A — Very Low Risk,0
LN002292,45,16379,99217,60,27.52,2,644,Salaried,Post-Graduate,Own,0,31.0,105,Education,3061,18.69,0.5048,0,2,1,1,2,9.70381635740706,11.505074728425514,3,0,0,0,0,2,3.9,A — Very Low Risk,0
LN002293,36,21764,209239,12,23.87,0,419,Salaried,Post-Graduate,Family,3,50.5,90,Education,19772,90.85,0.8012,0,2,1,0,2,9.988058453986397,12.251237197484548,4,1,0,1,0,2,17.8,A — Very Low Risk,0
LN002294,22,33716,28771,60,23.88,4,368,Salaried,Under-Graduate,Rented,0,7.1,37,Business,826,2.45,0.0711,0,2,3,2,0,10.425757440186377,10.267157970987247,4,0,0,0,0,3,11.5,A — Very Low Risk,0
LN002295,53,49710,63154,60,10.2,2,558,Self-Employed,Under-Graduate,Rented,2,64.6,2,Home Improvement,1348,2.71,0.1059,0,3,3,2,3,10.813981515563105,11.053347301208076,3,0,0,1,0,3,18.5,A — Very Low Risk,0
LN002296,46,26059,169019,24,10.96,3,817,Business,Under-Graduate,Rented,1,79.6,239,Business,7874,30.22,0.5405,0,0,3,2,0,10.168156850678836,12.037772330098473,0,0,0,1,0,4,18.7,A — Very Low Risk,0
LN002297,25,20360,111578,48,26.62,3,365,Salaried,Post-Graduate,Rented,2,50.4,44,Business,3801,18.67,0.4567,0,2,1,2,0,9.921376585371869,11.622488139179756,4,0,0,1,0,4,31.8,B — Low Risk,0
LN002298,46,14094,44025,84,12.31,0,822,Self-Employed,Under-Graduate,Own,5,0.6,272,Business,784,5.56,0.2603,0,3,3,1,0,9.553575403548212,10.692535647473276,0,0,0,1,1,1,40.2,C — Medium Risk,0
LN002299,60,32320,494550,12,21.45,2,628,Self-Employed,Graduate,Rented,2,0.3,124,Business,46156,142.81,1.2751,0,3,0,2,0,10.383472452750441,13.111405559206181,3,1,0,1,0,4,21.4,B — Low Risk,0
LN002300,42,11453,340992,72,12.49,0,750,Self-Employed,Post-Graduate,Own,4,87.9,38,Education,6754,58.97,2.4811,1,3,1,1,2,9.346094292953802,12.739617228195717,1,1,1,1,1,3,64.8,D — High Risk,1
LN002301,64,12844,203142,36,17.12,2,387,Salaried,Post-Graduate,Family,4,40.3,61,Education,7255,56.49,1.318,0,2,1,0,2,9.460709909543985,12.221665443524643,4,1,0,1,0,4,50.4,D — High Risk,1
LN002302,22,32632,101947,48,23.65,1,325,Salaried,Post-Graduate,Rented,1,56.2,185,Vehicle,3304,10.13,0.2603,1,2,1,2,6,10.393079325293726,11.532218158350638,4,0,0,1,0,2,6.6,A — Very Low Risk,0
LN002303,24,17055,65478,60,18.7,3,515,Self-Employed,Under-Graduate,Rented,0,54.0,248,Personal,1688,9.9,0.3199,0,3,3,2,5,9.74425732696557,11.089484759529727,4,0,0,0,0,3,9.2,A — Very Low Risk,0
LN002304,46,29074,167874,48,17.48,4,373,Self-Employed,Graduate,Rented,4,81.8,161,Debt Consolidation,4886,16.81,0.4812,1,3,0,2,1,10.277633977386865,12.030974933825538,4,0,1,1,0,5,64.8,D — High Risk,1
LN002305,40,24401,81037,60,17.53,4,514,Salaried,Graduate,Family,3,2.6,54,Debt Consolidation,2037,8.35,0.2768,1,2,0,0,1,10.10242037513528,11.302673459447249,4,0,0,1,0,4,57.3,D — High Risk,1
LN002306,30,21681,201842,72,24.56,2,303,Salaried,Under-Graduate,Own,4,39.2,226,Education,5383,24.83,0.7758,0,2,3,1,2,9.984237702221238,12.215245446462509,4,0,0,1,1,3,37.5,C — Medium Risk,0
LN002307,54,19745,48087,72,22.82,2,520,Freelancer,Under-Graduate,Rented,3,35.0,120,Medical,1232,6.24,0.203,0,1,3,2,4,9.890706218171395,10.780787944718998,4,0,0,1,1,3,25.6,B — Low Risk,0
LN002308,35,45904,89316,24,10.33,0,552,Self-Employed,Graduate,Own,1,69.6,55,Education,4135,9.01,0.1621,0,3,0,1,2,10.7343293225778,11.399947118287482,3,0,0,1,0,1,6.7,A — Very Low Risk,0
LN002309,64,24437,62050,48,9.84,0,517,Freelancer,Under-Graduate,Rented,4,20.8,232,Home Improvement,1569,6.42,0.2116,0,1,3,2,3,10.103894576876467,11.035711906538346,4,0,0,1,0,1,34.6,B — Low Risk,0
LN002310,32,33407,202036,48,24.45,1,499,Self-Employed,Post-Graduate,Family,1,95.3,239,Business,6637,19.87,0.504,0,3,1,0,0,10.41655067124231,12.216206127926906,4,0,1,1,0,3,8.0,A — Very Low Risk,0
LN002311,56,43941,61517,72,26.65,4,836,Business,Post-Graduate,Rented,5,42.8,168,Home Improvement,1720,3.91,0.1167,1,0,1,2,3,10.690625861516315,11.027085093898146,0,0,0,1,1,4,86.4,E — Very High Risk,1
LN002312,23,52197,615969,24,23.99,3,459,Self-Employed,Post-Graduate,Rented,1,79.8,52,Debt Consolidation,32564,62.39,0.9834,1,3,1,2,1,10.862799458960477,13.33095354003101,4,1,0,1,0,5,58.7,D — High Risk,1
LN002313,26,51309,249616,72,15.42,3,631,Self-Employed,Graduate,Family,1,14.9,17,Wedding,5335,10.4,0.4054,1,3,0,0,7,10.84564094393601,12.427683022132458,3,0,0,1,1,4,22.2,B — Low Risk,0
LN002314,51,24650,71859,24,26.39,2,751,Self-Employed,Graduate,Rented,1,83.4,289,Debt Consolidation,3886,15.76,0.2429,1,3,0,2,1,10.112572746599298,11.18247506066751,1,0,1,1,0,4,32.8,B — Low Risk,0
LN002315,43,29909,173402,72,26.69,1,682,Self-Employed,Graduate,Rented,2,40.6,245,Debt Consolidation,4852,16.22,0.4831,0,3,0,2,1,10.305948151623994,12.063373644216979,2,0,0,1,1,2,16.3,A — Very Low Risk,0
LN002316,41,30482,120427,72,20.51,0,317,Self-Employed,Graduate,Rented,1,46.8,68,Vehicle,2920,9.58,0.3292,0,3,0,2,6,10.324924430153992,11.69880734295894,4,0,0,1,1,1,6.3,A — Very Low Risk,0
LN002317,55,58785,116051,36,20.04,1,614,Self-Employed,Professional,Family,2,58.8,89,Home Improvement,4315,7.34,0.1645,1,3,2,0,3,10.981659010299452,11.661793645504963,3,0,0,1,0,2,17.1,A — Very Low Risk,0
LN002318,23,55589,268704,48,9.55,2,466,Business,Post-Graduate,Rented,2,71.7,88,Personal,6757,12.16,0.4028,0,0,1,2,5,10.925758607947515,12.501369402543592,4,0,0,1,0,3,11.6,A — Very Low Risk,0
LN002319,36,15104,271320,72,19.42,3,818,Salaried,Graduate,Family,4,56.6,84,Education,6408,42.43,1.497,0,2,0,0,2,9.622781093820773,12.511057900738024,0,0,0,1,1,4,44.3,C — Medium Risk,0
LN002320,43,14249,94187,24,15.35,3,483,Freelancer,Graduate,Own,1,94.7,257,Debt Consolidation,4582,32.16,0.5508,0,1,0,1,1,9.564512185696797,11.453048063914814,4,0,1,1,0,5,17.5,A — Very Low Risk,0
LN002321,23,21180,110902,12,24.32,1,692,Salaried,Graduate,Rented,2,30.1,45,Debt Consolidation,10504,49.59,0.4363,0,2,0,2,1,9.960859832393998,11.616411224370232,2,0,0,1,0,2,18.9,A — Very Low Risk,0
LN002322,37,18050,164063,72,18.07,1,758,Salaried,Graduate,Rented,2,91.4,145,Business,3748,20.76,0.7574,0,2,0,2,0,9.800956363888462,12.008011874583428,1,0,1,1,1,3,13.7,A — Very Low Risk,0
LN002323,50,16713,301508,60,20.64,3,679,Self-Employed,Professional,Family,2,78.9,126,Medical,8096,48.44,1.5034,0,3,2,0,4,9.724001970561382,12.616555145450121,2,0,0,1,0,4,33.5,B — Low Risk,0
LN002324,47,6991,32952,24,25.19,0,604,Self-Employed,Under-Graduate,Rented,0,31.8,134,Education,1762,25.2,0.3928,0,3,3,2,2,8.852521917335372,10.402837582827095,3,0,0,0,0,0,5.8,A — Very Low Risk,0
LN002325,27,36102,143786,36,10.7,0,339,Business,Graduate,Own,3,76.9,63,Wedding,4687,12.98,0.3319,0,0,0,1,7,10.494131243361226,11.876088316844486,4,0,0,1,0,1,14.4,A — Very Low Risk,0
LN002326,58,20567,110365,60,18.21,0,723,Business,Graduate,Rented,5,8.6,104,Debt Consolidation,2815,13.69,0.4472,1,0,0,2,1,9.931491748945726,11.611557394377828,1,0,0,1,0,1,56.7,D — High Risk,1
LN002327,46,9536,39180,48,18.72,0,381,Salaried,Under-Graduate,Family,2,90.0,190,Business,1166,12.23,0.3424,0,2,3,0,0,9.162934249578912,10.575947214398955,4,0,1,1,0,2,13.5,A — Very Low Risk,0
LN002328,23,37559,45881,24,17.73,0,318,Self-Employed,Professional,Rented,0,53.4,293,Medical,2285,6.08,0.1018,0,3,2,2,4,10.533694933322199,10.73382816227228,4,0,0,0,0,0,4.7,A — Very Low Risk,0
LN002329,45,9133,74157,36,18.81,3,795,Salaried,Graduate,Family,4,58.6,241,Education,2711,29.68,0.6766,0,2,0,0,2,9.119758993744945,11.213953231159785,0,0,0,1,0,4,45.9,C — Medium Risk,0
LN002330,55,18880,125961,24,11.35,4,757,Salaried,Under-Graduate,Family,0,34.7,83,Home Improvement,5891,31.2,0.556,0,2,3,0,3,9.845911404398532,11.743735553145433,1,0,0,0,0,3,13.3,A — Very Low Risk,0
LN002331,33,44502,20964,24,16.72,1,384,Salaried,Professional,Rented,2,33.9,258,Medical,1034,2.32,0.0393,0,2,2,2,4,10.703311881612331,9.950609659604863,4,0,0,1,0,2,12.3,A — Very Low Risk,0
LN002332,59,43222,63384,36,19.11,3,769,Self-Employed,Graduate,Own,5,13.3,170,Debt Consolidation,2327,5.38,0.1222,0,3,0,1,1,10.67412803996107,11.056982519372827,1,0,0,1,0,4,69.1,E — Very High Risk,1
LN002333,48,21806,123271,84,12.24,2,559,Salaried,Graduate,Family,3,0.2,197,Education,2192,10.05,0.4711,0,2,0,0,2,9.989986298152745,11.72214857496169,3,0,0,1,1,3,25.9,B — Low Risk,0
LN002334,61,18605,102569,48,9.45,4,586,Business,Graduate,Own,0,77.4,167,Business,2574,13.83,0.4594,0,0,0,1,0,9.831239388328504,11.538300771301456,3,0,0,0,0,3,18.0,A — Very Low Risk,0
LN002335,27,31669,39652,48,25.37,4,363,Freelancer,Post-Graduate,Own,1,28.6,253,Medical,1323,4.18,0.1043,0,1,1,1,4,10.363125139532686,10.587921886243642,4,0,0,1,0,4,20.2,B — Low Risk,0
LN002336,50,36477,273093,84,25.53,4,687,Salaried,Post-Graduate,Own,3,25.3,230,Wedding,7005,19.2,0.6239,1,2,1,1,7,10.504464618123944,12.517571337246084,2,0,0,1,1,4,58.4,D — High Risk,1
LN002337,62,40017,149118,48,24.45,4,341,Self-Employed,Under-Graduate,Rented,0,5.3,201,Medical,4899,12.24,0.3105,0,3,3,2,4,10.597084631876438,11.91249992388835,4,0,0,0,0,3,16.8,A — Very Low Risk,0
LN002338,45,56940,99800,12,9.91,3,564,Salaried,Under-Graduate,Family,2,30.2,158,Medical,8770,15.4,0.1461,0,2,3,0,4,10.949770923024142,11.510933482289435,3,0,0,1,0,4,27.6,B — Low Risk,0
LN002339,43,24137,125549,84,22.95,3,426,Salaried,Graduate,Rented,2,28.4,287,Personal,3015,12.49,0.4335,1,2,0,2,5,10.091542641177844,11.740459364585732,4,0,0,1,1,4,34.8,B — Low Risk,0
LN002340,54,31724,177427,48,8.73,3,754,Self-Employed,Professional,Own,0,92.1,7,Medical,4393,13.85,0.4661,0,3,2,1,4,10.364860292582588,12.086320171803145,1,0,1,0,0,4,19.9,A — Very Low Risk,0
LN002341,35,14794,130643,12,26.85,4,576,Salaried,Graduate,Rented,5,94.5,203,Home Improvement,12534,84.72,0.7359,1,2,0,2,3,9.60204456483431,11.780231345669181,3,1,1,1,0,6,75.9,E — Very High Risk,1
LN002342,21,42983,178777,72,12.46,0,710,Self-Employed,Graduate,Family,1,36.5,150,Business,3538,8.23,0.3466,0,3,0,0,0,10.668583232408658,12.093900091645608,2,0,0,1,1,1,11.6,A — Very Low Risk,0
LN002343,31,20709,77044,24,21.84,2,672,Salaried,Graduate,Family,0,31.5,80,Medical,3991,19.27,0.31,0,2,0,0,4,9.93837195438963,11.252144945715953,2,0,0,0,0,2,5.3,A — Very Low Risk,0
LN002344,28,26599,326113,72,11.51,3,631,Salaried,Graduate,Rented,2,71.9,176,Home Improvement,6293,23.66,1.0217,0,2,0,2,3,10.188666494769791,12.695002292471944,3,0,0,1,1,4,32.9,B — Low Risk,0
LN002345,27,32291,153342,36,16.05,2,788,Self-Employed,Graduate,Own,5,50.5,278,Vehicle,5395,16.71,0.3957,1,3,0,1,6,10.382574800514906,11.940432521288272,0,0,0,1,0,3,59.2,D — High Risk,1
LN002346,51,43310,119808,12,11.18,2,538,Freelancer,Graduate,Family,2,99.3,199,Wedding,10599,24.47,0.2305,1,1,0,0,7,10.676161923297924,11.69365408705041,4,0,1,1,0,4,49.7,C — Medium Risk,0
LN002347,38,79596,53458,60,10.4,1,749,Salaried,Post-Graduate,Rented,5,86.7,193,Medical,1146,1.44,0.056,1,2,1,2,4,11.284731682680036,10.886670283943698,1,0,1,1,0,3,51.2,D — High Risk,1
LN002348,45,20544,113268,84,23.82,2,800,Salaried,Graduate,Rented,1,6.6,165,Debt Consolidation,2782,13.54,0.4595,1,2,0,2,1,9.93037288131751,11.637520799692824,0,0,0,1,1,3,12.5,A — Very Low Risk,0
LN002349,56,13267,102169,60,20.33,2,457,Salaried,Post-Graduate,Rented,0,76.3,118,Personal,2726,20.55,0.6417,0,2,1,2,5,9.493110400066943,11.53439337158547,4,0,0,0,0,2,4.3,A — Very Low Risk,0
LN002350,25,30959,53560,12,23.9,1,673,Salaried,Graduate,Family,2,51.0,29,Education,5062,16.35,0.1442,0,2,0,0,2,10.340451327703663,10.888576470280553,2,0,0,1,0,2,7.9,A — Very Low Risk,0
LN002351,53,20981,114686,12,16.26,4,428,Salaried,Under-Graduate,Own,2,57.4,91,Personal,10420,49.66,0.4555,0,2,3,1,5,9.95142020629143,11.649961957548499,4,0,0,1,0,4,31.3,B — Low Risk,0
LN002352,39,50477,122606,48,25.33,0,389,Self-Employed,Post-Graduate,Family,5,84.0,184,Personal,4088,8.1,0.2024,0,3,1,0,5,10.829292876778869,11.71673939710228,4,0,1,1,0,2,29.7,B — Low Risk,0
LN002353,25,52303,189294,12,22.37,0,803,Salaried,Post-Graduate,Own,1,39.1,267,Wedding,17751,33.94,0.3016,0,2,1,1,7,10.864828128963993,12.151061923747685,0,0,0,1,0,1,5.4,A — Very Low Risk,0
LN002354,50,17673,69272,48,21.16,4,786,Salaried,Post-Graduate,Rented,2,4.6,265,Business,2151,12.17,0.3266,0,2,1,2,0,9.77984991207795,11.145810498870537,0,0,0,1,0,4,31.0,B — Low Risk,0
LN002355,50,22232,30658,60,12.25,1,741,Salaried,Graduate,Family,1,35.8,191,Medical,686,3.09,0.1149,0,2,0,0,4,10.009332950619468,10.330681536107859,1,0,0,1,0,2,10.5,A — Very Low Risk,0
LN002356,58,23491,14015,84,18.48,4,612,Business,Graduate,Own,4,26.0,239,Medical,299,1.27,0.0497,1,0,0,1,4,10.06441521664241,9.547954813176172,3,0,0,1,1,4,76.3,E — Very High Risk,1
LN002357,26,7063,100100,36,25.39,1,472,Freelancer,Graduate,Own,0,43.0,251,Wedding,4001,56.65,1.181,0,1,0,1,7,8.862766742283796,11.513934955263402,4,1,0,0,0,2,11.3,A — Very Low Risk,0
LN002358,54,39280,217422,24,9.62,2,739,Freelancer,Post-Graduate,Rented,1,94.2,144,Personal,9995,25.45,0.4613,0,1,1,2,5,10.578496220392818,12.289600043841437,1,0,1,1,0,4,8.6,A — Very Low Risk,0
LN002359,57,39787,190810,48,13.16,2,563,Salaried,Graduate,Rented,4,59.9,258,Education,5134,12.9,0.3996,0,2,0,2,2,10.591320638272304,12.159038688326126,3,0,0,1,0,3,47.2,C — Medium Risk,0
LN002360,28,84695,57732,36,17.58,4,355,Salaried,Under-Graduate,Rented,4,39.5,205,Business,2075,2.45,0.0568,1,2,3,2,0,11.346823654023215,10.96358421275364,4,0,0,1,0,4,73.6,E — Very High Risk,1
LN002361,36,16483,927918,60,25.29,4,509,Salaried,Post-Graduate,Own,5,3.2,179,Wedding,27394,166.2,4.6913,1,2,1,1,7,9.710145492458707,13.740699723476068,4,1,0,1,0,5,85.0,E — Very High Risk,1
LN002362,33,40093,154931,84,14.59,0,695,Self-Employed,Post-Graduate,Family,3,87.4,291,Education,2954,7.37,0.322,0,3,1,0,2,10.59898197616442,11.95074158996272,2,0,1,1,1,2,14.2,A — Very Low Risk,0
LN002363,52,30842,50634,84,12.18,1,421,Self-Employed,Graduate,Rented,5,23.2,159,Education,899,2.91,0.1368,0,3,0,2,2,10.336665099210828,10.832398315766385,4,0,0,1,1,2,39.1,C — Medium Risk,0
LN002364,45,9839,152006,24,18.9,0,669,Salaried,Graduate,Rented,0,11.8,124,Vehicle,7655,77.8,1.2874,0,2,0,2,6,9.1942109900463,11.931681851399603,2,1,0,0,0,1,6.7,A — Very Low Risk,0
LN002365,25,54968,122728,36,13.43,4,483,Self-Employed,Post-Graduate,Family,2,3.9,274,Business,4161,7.57,0.1861,0,3,1,0,0,10.914524668948285,11.717733951591278,4,0,0,1,0,4,44.4,C — Medium Risk,0
LN002366,46,52637,119971,36,27.02,3,837,Self-Employed,Post-Graduate,Family,5,38.8,95,Vehicle,4899,9.31,0.1899,1,3,1,0,6,10.87119357135644,11.695013661204392,0,0,0,1,0,4,83.9,E — Very High Risk,1
LN002367,54,14284,97281,36,11.91,1,484,Salaried,Graduate,Family,2,3.6,170,Home Improvement,3227,22.59,0.5675,0,2,0,0,3,9.566965314664873,11.485369256199183,4,0,0,1,0,2,12.3,A — Very Low Risk,0
LN002368,48,24413,1346734,12,23.37,0,440,Salaried,Graduate,Rented,4,59.0,189,Vehicle,126936,519.95,4.5971,0,2,0,2,6,10.102912017229745,14.113193702556119,4,1,0,1,0,2,21.2,B — Low Risk,0
LN002369,44,19921,136778,60,23.63,3,378,Self-Employed,Post-Graduate,Rented,4,38.3,159,Home Improvement,3906,19.61,0.5722,1,3,1,2,3,9.89957992770511,11.82612176361498,4,0,0,1,0,4,64.7,D — High Risk,1
LN002370,35,28888,69968,48,27.04,3,342,Salaried,Graduate,Rented,1,54.2,119,Debt Consolidation,2400,8.31,0.2018,0,2,0,2,1,10.271216178807896,11.155807565798453,4,0,0,1,0,4,20.7,B — Low Risk,0
LN002371,47,16671,75411,12,24.86,1,544,Self-Employed,Graduate,Rented,3,25.2,102,Wedding,7162,42.96,0.377,1,3,0,2,7,9.721485944553093,11.230721692526474,4,0,0,1,0,2,29.6,B — Low Risk,0
LN002372,59,6297,130836,48,19.73,2,584,Salaried,Under-Graduate,Rented,2,42.3,35,Medical,3963,62.93,1.7315,1,2,3,2,4,8.74798740166097,11.78170755262149,3,1,0,1,0,4,62.7,D — High Risk,1
LN002373,62,16711,87273,36,18.32,0,463,Salaried,Graduate,Rented,0,53.1,253,Personal,3169,18.96,0.4352,0,2,0,2,5,9.723882303236401,11.376807873872647,4,0,0,0,0,0,3.4,A — Very Low Risk,0
LN002374,24,31994,46926,72,25.74,2,719,Salaried,Post-Graduate,Rented,4,65.4,206,Vehicle,1285,4.02,0.1222,0,2,1,2,6,10.37333491957356,10.756348481750502,2,0,0,1,1,3,43.1,C — Medium Risk,0
LN002375,35,17947,136550,12,27.6,2,333,Business,Under-Graduate,Family,5,20.7,212,Wedding,13151,73.28,0.634,0,0,3,0,7,9.795233967095873,11.824453450199826,4,1,0,1,0,4,57.5,D — High Risk,1
LN002376,51,15215,30661,24,26.12,2,347,Salaried,Post-Graduate,Own,2,81.5,256,Debt Consolidation,1654,10.87,0.1679,0,2,1,1,1,9.630102784785171,10.3307793818704,4,0,1,1,0,4,30.8,B — Low Risk,0
LN002377,23,62428,126154,72,10.62,1,606,Salaried,Under-Graduate,Rented,3,15.3,99,Home Improvement,2377,3.81,0.1684,1,2,3,2,3,11.041785189987408,11.745266588638481,3,0,0,1,1,2,43.5,C — Medium Risk,0
LN002378,42,15441,91553,72,9.88,3,523,Self-Employed,Graduate,Rented,1,0.4,217,Personal,1691,10.95,0.4941,0,3,0,2,5,9.64484634886876,11.42468424111979,4,0,0,1,1,4,27.8,B — Low Risk,0
LN002379,45,13926,96608,12,15.69,1,397,Self-Employed,Post-Graduate,Rented,4,19.6,183,Home Improvement,8751,62.84,0.5781,1,3,1,2,3,9.541584681053092,11.478427183562632,4,1,0,1,0,3,79.1,E — Very High Risk,1
LN002380,52,15742,175435,48,20.56,1,493,Salaried,Post-Graduate,Own,2,67.7,234,Business,5391,34.25,0.9287,0,2,1,1,0,9.664151101014628,12.07502958301425,4,0,0,1,0,2,9.7,A — Very Low Risk,0
LN002381,23,72836,91375,84,13.23,2,586,Business,Graduate,Own,3,84.2,12,Business,1674,2.3,0.1045,0,0,0,1,0,11.19597934683192,11.422738140904643,3,0,1,1,1,4,40.6,C — Medium Risk,0
LN002382,38,42777,128772,24,26.74,2,682,Freelancer,Post-Graduate,Rented,4,42.8,100,Business,6986,16.33,0.2509,1,1,1,2,0,10.663779230725403,11.765806443348318,2,0,0,1,0,3,52.7,D — High Risk,1
LN002383,44,29936,44722,24,26.84,0,829,Salaried,Post-Graduate,Own,0,90.5,253,Home Improvement,2428,8.11,0.1245,1,2,1,1,3,10.306850452552423,10.708243189657656,0,0,1,0,0,1,6.6,A — Very Low Risk,0
