loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default
LN002570,48,20607,440037,12,27.23,3,525,Business,Graduate,Rented,2,92.5,238,Vehicle,42301,205.27,1.7795,1
LN002571,53,34812,122986,84,24.4,4,597,Business,Graduate,Rented,4,56.8,139,Home Improvement,3066,8.81,0.2944,1
LN002572,34,15240,67718,84,18.43,1,350,Salaried,Graduate,Family,3,83.3,91,Medical,1440,9.45,0.3703,0
LN002573,39,11299,111631,36,26.38,0,504,Self-Employed,Graduate,Own,0,30.0,124,Home Improvement,4520,40.0,0.8233,0
LN002574,39,14221,211508,12,18.88,4,801,Self-Employed,Under-Graduate,Own,0,77.7,132,Vehicle,19480,136.98,1.2394,0
LN002575,48,39822,95242,72,27.52,3,574,Salaried,Professional,Rented,4,5.7,254,Education,2715,6.82,0.1993,0
LN002576,55,29825,47402,72,11.82,1,508,Self-Employed,Graduate,Own,2,53.8,27,Debt Consolidation,922,3.09,0.1324,0
LN002577,32,22697,152091,72,9.02,2,834,Salaried,Graduate,Own,1,74.3,237,Personal,2743,12.09,0.5584,0
LN002578,34,16283,124356,60,21.3,2,533,Salaried,Professional,Family,1,43.7,298,Home Improvement,3385,20.79,0.6364,1
LN002579,34,44874,120857,60,8.93,0,665,Business,Under-Graduate,Rented,5,81.5,297,Business,2505,5.58,0.2244,0
LN002580,41,8820,73987,60,21.16,3,647,Business,Graduate,Own,1,77.4,279,Medical,2008,22.77,0.699,0
LN002581,22,28117,64624,36,24.46,2,770,Salaried,Graduate,Rented,1,22.4,227,Wedding,2551,9.07,0.1915,0
LN002582,57,41644,106486,60,19.65,0,746,Business,Post-Graduate,Rented,3,60.7,157,Personal,2801,6.73,0.2131,0
LN002583,56,49060,165997,24,22.21,2,425,Salaried,Graduate,Rented,5,23.6,220,Wedding,8629,17.59,0.282,1
LN002584,51,24587,186933,12,23.62,4,608,Salaried,Under-Graduate,Rented,3,91.6,60,Home Improvement,17642,71.75,0.6336,0
LN002585,34,30144,101021,36,12.51,0,530,Freelancer,Graduate,Rented,2,41.5,178,Medical,3380,11.21,0.2793,0
LN002586,35,22159,100039,72,20.33,0,426,Salaried,Post-Graduate,Rented,0,6.6,71,Education,2415,10.9,0.3762,0
LN002587,45,24877,36220,72,9.92,2,720,Self-Employed,Post-Graduate,Rented,4,70.2,13,Vehicle,670,2.69,0.1213,0
LN002588,27,24665,318149,12,16.3,4,842,Self-Employed,Under-Graduate,Rented,5,51.2,4,Vehicle,28911,117.21,1.0749,1
LN002589,58,22535,66681,36,15.16,1,385,Salaried,Under-Graduate,Own,4,43.5,270,Education,2317,10.28,0.2466,0
LN002590,32,15140,87604,84,23.74,0,692,Self-Employed,Graduate,Rented,5,87.6,145,Debt Consolidation,2147,14.18,0.4822,0
LN002591,35,15597,83645,36,22.36,2,668,Self-Employed,Post-Graduate,Family,5,33.2,33,Business,3210,20.58,0.4469,1
LN002592,52,16969,576566,72,18.7,2,619,Salaried,Graduate,Own,2,49.8,52,Business,13379,78.84,2.8315,1
LN002593,47,15241,27488,84,11.74,3,664,Salaried,Professional,Own,3,12.6,81,Medical,481,3.16,0.1503,0
LN002594,54,49167,260490,12,23.89,1,529,Salaried,Post-Graduate,Family,5,54.7,280,Personal,24618,50.07,0.4415,0
LN002595,63,46448,277076,36,9.83,0,382,Salaried,Post-Graduate,Rented,3,9.1,252,Business,8918,19.2,0.4971,0
LN002596,37,12725,65644,84,18.32,4,727,Salaried,Professional,Family,2,62.7,138,Wedding,1392,10.94,0.4299,1
LN002597,34,12005,67144,60,13.6,4,763,Freelancer,Graduate,Rented,0,30.7,47,Home Improvement,1548,12.89,0.4661,0
LN002598,36,42315,36052,12,18.22,0,821,Self-Employed,Under-Graduate,Rented,3,84.4,253,Medical,3309,7.82,0.071,0
LN002599,37,28319,20825,60,19.61,3,654,Salaried,Graduate,Rented,1,23.3,238,Medical,547,1.93,0.0613,0
LN002600,34,50433,144457,12,23.43,2,385,Salaried,Graduate,Rented,0,36.0,184,Home Improvement,13620,27.01,0.2387,0
LN002601,49,25458,39970,12,25.71,3,356,Salaried,Under-Graduate,Rented,1,40.6,292,Personal,3813,14.98,0.1308,0
LN002602,40,17179,30296,48,16.59,4,347,Salaried,Graduate,Own,2,65.2,222,Medical,868,5.05,0.147,0
LN002603,26,25205,97468,48,17.46,2,394,Salaried,Graduate,Own,2,56.4,154,Wedding,2836,11.25,0.3223,0
LN002604,49,58042,136890,12,17.75,1,787,Business,Graduate,Rented,4,73.0,12,Debt Consolidation,12534,21.59,0.1965,0
LN002605,50,21196,63574,36,21.1,0,583,Business,Graduate,Own,3,80.5,219,Business,2398,11.31,0.2499,0
LN002606,50,115419,92517,36,18.07,2,683,Salaried,Post-Graduate,Rented,0,73.0,50,Vehicle,3348,2.9,0.0668,0
LN002607,36,26120,116967,48,12.27,4,584,Salaried,Post-Graduate,Own,5,89.4,31,Business,3096,11.85,0.3732,0
LN002608,63,11783,65275,60,17.57,0,553,Self-Employed,Under-Graduate,Family,0,65.8,208,Debt Consolidation,1642,13.94,0.4616,0
LN002609,46,30252,21232,84,15.18,0,662,Salaried,Post-Graduate,Own,0,51.5,125,Vehicle,412,1.36,0.0585,0
LN002610,35,35026,172940,72,12.54,1,348,Salaried,Graduate,Rented,1,4.7,246,Home Improvement,3430,9.79,0.4115,0
LN002611,24,14569,218307,24,15.59,4,728,Salaried,Post-Graduate,Own,1,96.4,293,Medical,10646,73.07,1.2487,1
LN002612,60,15832,223516,48,25.86,4,300,Salaried,Graduate,Family,5,0.0,167,Vehicle,7519,47.49,1.1765,0
LN002613,46,22022,109408,12,23.27,0,798,Self-Employed,Professional,Rented,1,86.8,89,Education,10307,46.8,0.414,0
LN002614,21,21451,14844,60,21.45,3,806,Salaried,Under-Graduate,Family,0,64.7,185,Debt Consolidation,405,1.89,0.0577,0
LN002615,34,28535,230378,12,20.22,4,606,Salaried,Post-Graduate,Rented,4,95.2,148,Home Improvement,21365,74.87,0.6728,1
LN002616,36,20505,138296,24,25.94,0,779,Salaried,Graduate,Own,3,97.2,210,Debt Consolidation,7446,36.31,0.562,1
LN002617,25,20525,77288,12,16.59,2,503,Self-Employed,Post-Graduate,Family,5,11.7,71,Debt Consolidation,7034,34.27,0.3138,0
LN002618,46,21204,55038,48,19.82,0,669,Business,Under-Graduate,Rented,3,13.7,286,Home Improvement,1670,7.88,0.2163,0
LN002619,52,25219,140809,60,14.8,1,748,Self-Employed,Under-Graduate,Own,0,34.4,277,Medical,3335,13.22,0.4653,0
LN002620,24,12642,38280,36,9.44,1,757,Business,Post-Graduate,Family,1,1.7,231,Wedding,1225,9.69,0.2523,0
LN002621,28,22890,47425,12,16.95,2,404,Self-Employed,Graduate,Family,2,43.1,98,Debt Consolidation,4324,18.89,0.1727,0
LN002622,38,24055,53134,72,9.39,4,690,Self-Employed,Under-Graduate,Own,0,72.3,275,Personal,968,4.02,0.1841,0
LN002623,30,34501,28469,48,10.63,3,830,Salaried,Post-Graduate,Own,2,9.9,28,Home Improvement,731,2.12,0.0688,1
LN002624,43,26357,202341,84,24.13,3,768,Salaried,Graduate,Own,1,80.7,110,Home Improvement,5010,19.01,0.6397,0
LN002625,44,11961,36591,36,10.82,0,847,Self-Employed,Graduate,Own,1,78.3,248,Personal,1195,9.99,0.2549,0
LN002626,35,26064,182246,36,9.86,2,312,Salaried,Graduate,Rented,2,78.2,120,Debt Consolidation,5869,22.52,0.5827,1
LN002627,48,24428,135659,36,24.3,1,779,Salaried,Under-Graduate,Family,3,86.8,216,Wedding,5344,21.88,0.4628,1
LN002628,49,24478,85545,24,11.74,0,719,Salaried,Graduate,Rented,3,23.6,138,Home Improvement,4017,16.41,0.2912,0
LN002629,50,34361,270764,24,23.69,1,707,Self-Employed,Graduate,Rented,0,99.2,180,Personal,14274,41.54,0.6567,0
LN002630,39,20977,137484,24,27.01,1,578,Freelancer,Graduate,Rented,3,22.2,250,Vehicle,7477,35.64,0.5462,1
LN002631,46,12933,73906,48,11.94,0,519,Freelancer,Graduate,Rented,1,36.6,10,Debt Consolidation,1944,15.03,0.4762,0
LN002632,39,23183,214219,36,19.3,3,358,Business,Graduate,Rented,5,59.2,121,Medical,7885,34.01,0.77,1
LN002633,63,17241,70657,60,17.3,1,610,Freelancer,Under-Graduate,Own,4,42.8,111,Vehicle,1767,10.25,0.3415,0
LN002634,42,21821,66144,12,16.35,0,355,Salaried,Post-Graduate,Family,4,29.1,26,Medical,6012,27.55,0.2526,0
LN002635,61,14790,130044,72,15.89,3,457,Salaried,Post-Graduate,Rented,1,74.7,183,Personal,2813,19.02,0.7327,1
LN002636,29,23845,850356,84,19.9,1,327,Salaried,Graduate,Rented,3,36.7,41,Medical,18832,78.98,2.9718,0
LN002637,47,47014,158336,84,22.28,4,780,Salaried,Graduate,Own,0,27.1,264,Debt Consolidation,3737,7.95,0.2807,0
LN002638,24,25390,88034,48,27.54,1,342,Salaried,Under-Graduate,Rented,5,2.9,52,Vehicle,3045,11.99,0.2889,0
LN002639,30,17175,286699,84,22.94,0,498,Salaried,Graduate,Own,3,9.4,14,Vehicle,6884,40.08,1.3911,1
LN002640,31,30365,312991,12,8.78,0,796,Salaried,Under-Graduate,Family,5,74.7,200,Vehicle,27340,90.04,0.859,1
LN002641,27,14806,392968,36,17.84,4,616,Salaried,Graduate,Own,0,61.6,13,Education,14175,95.74,2.2118,0
LN002642,35,26103,24290,72,9.33,2,746,Self-Employed,Graduate,Rented,3,86.9,200,Education,442,1.69,0.0775,1
LN002643,29,63953,221047,12,9.45,4,826,Salaried,Graduate,Own,5,8.4,299,Personal,19377,30.3,0.288,1
LN002644,51,19856,29595,60,13.26,4,803,Freelancer,Post-Graduate,Family,2,7.9,286,Debt Consolidation,677,3.41,0.1242,1
LN002645,29,16019,447795,72,13.88,3,690,Salaried,Graduate,Rented,4,7.3,245,Personal,9198,57.42,2.3295,0
LN002646,53,24819,41516,84,19.57,2,809,Self-Employed,Graduate,Rented,5,71.2,63,Debt Consolidation,911,3.67,0.1394,0
LN002647,60,14533,129825,24,10.14,4,768,Salaried,Post-Graduate,Rented,4,52.2,50,Vehicle,5999,41.28,0.7444,1
LN002648,29,24808,115857,24,20.06,0,404,Salaried,Graduate,Rented,0,68.8,53,Home Improvement,5900,23.78,0.3892,0
LN002649,39,30070,137748,72,24.51,3,810,Self-Employed,Graduate,Own,2,59.5,232,Vehicle,3669,12.2,0.3817,0
LN002650,26,20630,40263,60,21.24,0,524,Self-Employed,Professional,Rented,2,67.4,154,Medical,1095,5.31,0.1626,0
LN002651,63,77849,178920,12,10.04,4,376,Self-Employed,Graduate,Own,4,52.5,166,Wedding,15733,20.21,0.1915,0
LN002652,61,45535,63825,24,15.85,0,676,Freelancer,Graduate,Family,3,42.5,35,Vehicle,3120,6.85,0.1168,0
LN002653,54,25826,34248,36,15.8,2,715,Self-Employed,Professional,Rented,2,13.8,133,Home Improvement,1201,4.65,0.1105,1
LN002654,52,14736,73824,36,26.73,2,765,Freelancer,Graduate,Rented,3,15.1,262,Wedding,3003,20.38,0.4175,0
LN002655,31,18908,53691,36,14.93,4,846,Self-Employed,Graduate,Rented,2,15.6,74,Home Improvement,1859,9.83,0.2366,0
LN002656,35,6700,34688,36,9.16,3,450,Business,Graduate,Rented,0,63.2,83,Education,1106,16.51,0.4314,0
LN002657,40,22208,93089,24,24.6,0,664,Business,Graduate,Rented,1,59.6,156,Home Improvement,4950,22.29,0.3493,0
LN002658,23,45138,109072,48,17.92,0,469,Self-Employed,Post-Graduate,Own,1,50.0,196,Medical,3199,7.09,0.2014,0
LN002659,26,27617,48153,24,16.94,1,772,Business,Post-Graduate,Family,3,33.9,269,Education,2379,8.61,0.1453,0
LN002660,36,77515,203690,24,14.39,1,808,Salaried,Graduate,Rented,5,32.1,132,Personal,9817,12.66,0.219,0
LN002661,41,37853,46727,36,11.38,2,459,Salaried,Post-Graduate,Own,1,71.9,109,Vehicle,1538,4.06,0.1029,0
LN002662,38,31706,52779,24,10.02,2,358,Freelancer,Under-Graduate,Rented,4,7.0,126,Business,2436,7.68,0.1387,1
LN002663,60,42053,157419,72,21.48,4,378,Salaried,Graduate,Own,0,42.9,255,Education,3907,9.29,0.3119,0
LN002664,56,18737,88418,36,14.02,1,814,Business,Graduate,Own,5,79.8,207,Medical,3023,16.13,0.3932,1
LN002665,36,23658,139549,12,9.3,0,611,Salaried,Under-Graduate,Rented,2,8.7,167,Wedding,12223,51.67,0.4915,0
LN002666,63,47999,20694,48,19.89,0,622,Business,Post-Graduate,Rented,1,90.0,73,Home Improvement,629,1.31,0.0359,0
LN002667,45,31870,142880,36,15.97,4,344,Self-Employed,Graduate,Own,2,28.2,86,Home Improvement,5021,15.75,0.3736,0
LN002668,37,12608,206860,24,15.64,0,687,Business,Post-Graduate,Own,4,15.5,36,Wedding,10093,80.05,1.3673,0
LN002669,58,21697,94410,48,13.99,4,452,Business,Post-Graduate,Family,4,81.1,227,Personal,2579,11.89,0.3626,0
LN002670,55,16263,139037,12,12.67,4,351,Self-Employed,Post-Graduate,Own,2,37.4,141,Business,12397,76.23,0.7124,1
LN002671,56,20666,433104,12,15.68,0,576,Self-Employed,Post-Graduate,Own,1,96.8,6,Debt Consolidation,39230,189.83,1.7464,0
LN002672,43,48509,37618,60,20.33,3,725,Self-Employed,Graduate,Rented,3,30.9,296,Vehicle,1004,2.07,0.0646,0
LN002673,62,18129,54505,60,21.88,1,666,Salaried,Post-Graduate,Own,3,32.9,147,Vehicle,1502,8.29,0.2505,0
LN002674,38,40042,83826,24,22.21,4,402,Self-Employed,Under-Graduate,Rented,4,27.9,153,Business,4357,10.88,0.1745,1
LN002675,21,38982,102068,72,24.18,1,524,Salaried,Graduate,Own,3,24.4,182,Business,2698,6.92,0.2182,0
LN002676,24,20377,220223,84,18.8,2,755,Business,Post-Graduate,Family,0,22.7,30,Home Improvement,4732,23.22,0.9006,0
LN002677,61,9602,126747,12,22.89,1,813,Business,Post-Graduate,Rented,5,76.8,250,Vehicle,11917,124.11,1.1,1
LN002678,55,23410,64655,24,16.37,1,838,Business,Post-Graduate,Rented,0,90.5,48,Wedding,3177,13.57,0.2302,0
LN002679,51,15579,62998,84,9.52,2,673,Freelancer,Under-Graduate,Rented,2,39.8,51,Medical,1030,6.61,0.337,0
LN002680,60,32758,542666,72,12.66,3,546,Salaried,Graduate,Rented,3,32.6,9,Vehicle,10796,32.96,1.3805,1
LN002681,21,14537,26922,84,17.44,3,621,Business,Under-Graduate,Own,0,14.0,151,Medical,557,3.83,0.1543,1
LN002682,54,37834,91996,36,13.24,1,676,Self-Employed,Graduate,Rented,2,3.5,62,Education,3110,8.22,0.2026,0
LN002683,36,37504,70944,48,11.72,2,575,Salaried,Under-Graduate,Rented,2,8.8,109,Education,1858,4.95,0.1576,0
LN002684,39,25948,114125,60,22.65,0,839,Self-Employed,Graduate,Own,0,58.0,298,Business,3194,12.31,0.3665,0
LN002685,53,89880,61244,84,19.81,0,562,Salaried,Under-Graduate,Own,5,38.0,207,Wedding,1353,1.51,0.0568,0
LN002686,23,41560,151416,48,17.93,4,702,Self-Employed,Post-Graduate,Own,1,93.9,273,Wedding,4442,10.69,0.3036,0
LN002687,22,20888,24575,60,17.5,1,402,Salaried,Professional,Own,3,48.5,185,Home Improvement,617,2.95,0.098,0
LN002688,49,39933,59829,84,11.5,0,418,Self-Employed,Post-Graduate,Rented,0,65.3,64,Vehicle,1040,2.6,0.1249,0
LN002689,63,22309,146926,12,21.1,4,806,Salaried,Graduate,Family,3,13.6,72,Debt Consolidation,13688,61.36,0.5488,1
LN002690,37,41222,135569,24,18.0,0,584,Self-Employed,Graduate,Rented,1,32.6,2,Medical,6768,16.42,0.2741,0
LN002691,54,23412,107053,72,24.65,3,786,Self-Employed,Graduate,Own,2,48.8,248,Education,2861,12.22,0.381,1
LN002692,56,50352,65978,36,23.94,2,468,Business,Professional,Family,1,23.7,261,Wedding,2586,5.14,0.1092,0
LN002693,42,15354,164766,12,26.14,3,623,Freelancer,Professional,Own,2,0.8,179,Business,15751,102.59,0.8943,1
LN002694,48,11918,21694,84,25.78,2,672,Salaried,Professional,Rented,4,99.0,170,Home Improvement,560,4.7,0.1517,1
LN002695,54,6526,105292,12,13.55,4,771,Self-Employed,Post-Graduate,Rented,0,52.3,73,Business,9432,144.53,1.3445,0
LN002696,63,17048,145026,60,25.44,2,487,Self-Employed,Post-Graduate,Own,4,40.5,243,Debt Consolidation,4294,25.19,0.7089,1
LN002697,53,13891,185077,48,18.54,4,754,Self-Employed,Post-Graduate,Rented,4,45.0,78,Wedding,5489,39.51,1.1103,1
LN002698,52,15610,179501,12,16.58,1,650,Salaried,Post-Graduate,Family,5,41.8,185,Vehicle,16336,104.65,0.9583,1
LN002699,46,21459,504817,24,18.72,2,518,Self-Employed,Professional,Rented,1,63.2,263,Education,25379,118.27,1.9604,1
LN002700,55,35523,24505,24,15.3,1,540,Salaried,Graduate,Rented,5,4.1,109,Personal,1192,3.36,0.0575,0
LN002701,57,26073,122480,72,9.86,1,605,Self-Employed,Professional,Own,4,10.7,118,Debt Consolidation,2260,8.67,0.3915,1
LN002702,53,21895,290624,48,10.55,0,744,Salaried,Under-Graduate,Own,1,39.4,217,Wedding,7448,34.02,1.1061,0
LN002703,49,24249,256449,48,11.25,1,344,Freelancer,Post-Graduate,Own,1,47.5,242,Education,6659,27.46,0.8813,0
LN002704,23,23010,55495,12,19.78,4,790,Salaried,Under-Graduate,Family,0,78.7,189,Business,5135,22.32,0.201,0
LN002705,53,35302,52362,12,20.11,2,813,Salaried,Under-Graduate,Rented,1,47.3,27,Medical,4853,13.75,0.1236,0
LN002706,30,40557,122313,36,14.37,1,642,Salaried,Graduate,Own,4,53.5,299,Debt Consolidation,4202,10.36,0.2513,0
LN002707,56,86699,83521,84,16.44,4,346,Salaried,Graduate,Own,2,82.2,66,Medical,1680,1.94,0.0803,1
LN002708,41,32542,88940,36,22.18,0,470,Salaried,Under-Graduate,Own,1,86.2,154,Wedding,3405,10.46,0.2278,0
LN002709,38,76770,20687,48,22.98,2,574,Salaried,Graduate,Own,5,68.5,58,Business,663,0.86,0.0225,1
LN002710,45,19757,46826,72,20.17,1,433,Salaried,Graduate,Own,4,71.7,92,Wedding,1126,5.7,0.1975,0
LN002711,23,24290,97470,84,12.42,2,776,Salaried,Professional,Rented,5,50.8,189,Personal,1743,7.18,0.3344,1
LN002712,54,33090,70180,48,27.18,0,740,Self-Employed,Post-Graduate,Rented,0,71.3,16,Business,2413,7.29,0.1767,0
LN002713,26,30008,71967,60,19.39,3,313,Self-Employed,Graduate,Family,4,44.4,249,Home Improvement,1882,6.27,0.1999,1
LN002714,39,11529,112344,12,19.07,0,833,Salaried,Under-Graduate,Family,5,67.6,117,Business,10357,89.83,0.812,1
LN002715,39,41381,139545,36,26.48,3,368,Business,Professional,Family,0,66.0,186,Education,5658,13.67,0.281,0
LN002716,25,15904,49627,36,10.9,2,507,Salaried,Graduate,Own,0,0.4,260,Wedding,1622,10.2,0.26,0
LN002717,63,15863,133796,36,20.07,2,306,Salaried,Professional,Family,1,97.2,66,Home Improvement,4977,31.37,0.7029,0
LN002718,28,70255,105088,60,21.73,3,584,Salaried,Post-Graduate,Rented,2,28.0,180,Debt Consolidation,2886,4.11,0.1247,0
LN002719,49,7605,43830,36,16.55,2,841,Salaried,Graduate,Own,2,78.1,269,Vehicle,1553,20.42,0.4803,1
LN002720,57,10219,279722,24,15.21,1,782,Salaried,Graduate,Own,5,35.1,191,Education,13591,133.0,2.2811,1
LN002721,25,26733,38375,60,18.29,2,826,Self-Employed,Post-Graduate,Own,0,25.2,172,Wedding,981,3.67,0.1196,0
LN002722,39,8385,50382,24,16.5,2,603,Business,Graduate,Rented,3,90.1,247,Education,2479,29.56,0.5007,1
LN002723,62,37262,132812,72,25.05,1,321,Business,Graduate,Own,5,17.9,146,Vehicle,3582,9.61,0.297,1
LN002724,58,40274,422655,84,24.69,4,368,Salaried,Graduate,Own,1,97.3,108,Education,10614,26.35,0.8745,0
LN002725,37,97961,84347,12,15.16,1,458,Salaried,Graduate,Own,0,5.6,206,Wedding,7619,7.78,0.0718,0
LN002726,28,20862,39389,36,13.89,4,799,Business,Professional,Family,3,32.2,282,Business,1344,6.44,0.1573,1
LN002727,26,28240,84498,24,13.89,3,346,Freelancer,Graduate,Rented,3,16.3,199,Personal,4053,14.35,0.2493,0
LN002728,47,22743,60075,48,10.83,0,699,Salaried,Post-Graduate,Own,3,56.0,37,Debt Consolidation,1548,6.81,0.2201,0
LN002729,48,38896,268487,36,22.66,3,510,Salaried,Post-Graduate,Rented,4,33.1,207,Personal,10346,26.6,0.5752,1
LN002730,22,24576,85654,12,15.1,1,556,Salaried,Graduate,Family,3,22.0,26,Debt Consolidation,7735,31.47,0.2904,0
LN002731,48,49759,128264,72,17.07,2,314,Self-Employed,Graduate,Own,3,52.4,1,Education,2858,5.74,0.2148,0
LN002732,39,66218,34126,48,13.0,3,588,Salaried,Post-Graduate,Own,0,90.1,84,Debt Consolidation,916,1.38,0.0429,0
LN002733,34,12647,86791,72,16.67,1,529,Salaried,Under-Graduate,Rented,2,28.3,82,Medical,1915,15.14,0.5719,0
LN002734,29,33357,157873,48,16.23,4,572,Salaried,Graduate,Family,0,4.1,217,Debt Consolidation,4493,13.47,0.3944,1
LN002735,61,39504,255243,84,20.8,2,484,Salaried,Graduate,Family,5,46.3,145,Vehicle,5792,14.66,0.5384,0
LN002736,56,18745,41441,24,12.42,2,770,Self-Employed,Graduate,Family,0,19.9,22,Business,1959,10.45,0.1842,0
LN002737,42,37938,203132,12,11.48,0,749,Salaried,Graduate,Rented,0,52.4,292,Home Improvement,17999,47.44,0.4462,0
LN002738,36,59929,123640,24,16.52,0,412,Salaried,Post-Graduate,Rented,2,73.6,108,Education,6085,10.15,0.1719,0
LN002739,25,51201,93688,36,14.2,1,477,Salaried,Under-Graduate,Rented,1,17.1,267,Education,3211,6.27,0.1525,0
LN002740,61,35629,99380,24,16.17,4,668,Freelancer,Graduate,Own,2,55.7,93,Debt Consolidation,4874,13.68,0.2324,1
LN002741,51,41611,34847,36,25.96,3,769,Self-Employed,Post-Graduate,Rented,4,99.6,9,Education,1403,3.37,0.0698,1
LN002742,41,19957,77576,60,13.87,4,783,Business,Graduate,Own,5,21.2,84,Vehicle,1800,9.02,0.3239,1
LN002743,42,20471,49101,48,10.83,0,640,Self-Employed,Post-Graduate,Own,1,59.8,87,Personal,1265,6.18,0.1999,0
LN002744,22,44891,73784,60,11.27,4,329,Self-Employed,Post-Graduate,Rented,5,64.6,245,Vehicle,1614,3.6,0.137,1
LN002745,61,33586,45574,36,8.78,2,535,Salaried,Graduate,Family,0,89.4,96,Debt Consolidation,1445,4.3,0.1131,0
LN002746,29,46465,111316,24,16.64,1,806,Salaried,Graduate,Own,5,84.1,221,Business,5484,11.8,0.1996,0
LN002747,57,22986,189942,12,8.8,0,486,Salaried,Graduate,Rented,5,14.0,268,Home Improvement,16593,72.19,0.6886,0
LN002748,43,61031,112173,84,17.91,0,420,Business,Post-Graduate,Rented,5,98.2,293,Business,2352,3.85,0.1532,1
LN002749,56,22344,21573,48,14.86,4,449,Self-Employed,Graduate,Family,5,17.8,65,Business,599,2.68,0.0805,0
LN002750,32,21294,22000,60,25.51,3,714,Self-Employed,Professional,Rented,4,74.6,269,Wedding,652,3.06,0.0861,1
LN002751,46,100060,27734,60,12.54,4,327,Freelancer,Graduate,Family,4,91.1,180,Debt Consolidation,625,0.62,0.0231,0
LN002752,59,16826,108045,72,21.14,3,490,Business,Graduate,Family,3,95.3,109,Medical,2660,15.81,0.5351,0
LN002753,50,16531,53277,36,19.42,4,377,Salaried,Post-Graduate,Family,4,84.0,164,Education,1964,11.88,0.2686,0
LN002754,40,12787,450091,36,8.61,4,613,Self-Employed,Under-Graduate,Own,4,44.3,205,Debt Consolidation,14231,111.29,2.9333,1
LN002755,40,19594,37398,36,21.1,3,377,Salaried,Graduate,Rented,3,50.8,180,Home Improvement,1411,7.2,0.1591,0
LN002756,40,36080,216295,60,8.97,4,534,Freelancer,Graduate,Rented,5,9.8,67,Education,4487,12.44,0.4996,1
LN002757,29,27279,481902,72,18.18,0,434,Freelancer,Professional,Own,2,97.9,22,Business,11040,40.47,1.4721,0
LN002758,26,29739,344719,60,27.31,3,362,Salaried,Graduate,Rented,0,55.9,66,Personal,10590,35.61,0.966,0
LN002759,42,16418,91225,60,19.28,0,726,Business,Under-Graduate,Family,1,15.6,4,Debt Consolidation,2381,14.5,0.463,0
LN002760,54,32789,69112,24,8.56,0,786,Salaried,Graduate,Family,3,40.1,217,Wedding,3143,9.59,0.1756,0
LN002761,26,20560,23197,48,27.8,1,840,Salaried,Graduate,Own,3,6.3,225,Wedding,806,3.92,0.094,0
LN002762,35,16491,116392,24,20.6,3,439,Salaried,Graduate,Own,5,2.3,194,Business,5958,36.13,0.5882,1
LN002763,40,24715,221638,24,27.15,1,703,Salaried,Graduate,Rented,3,71.9,148,Debt Consolidation,12070,48.84,0.7473,0
LN002764,63,19660,419366,60,10.84,3,770,Business,Graduate,Rented,1,25.3,274,Education,9085,46.21,1.7776,0
LN002765,45,62665,155689,48,19.8,2,395,Salaried,Graduate,Family,2,47.8,184,Medical,4721,7.53,0.207,0
LN002766,60,26303,30534,48,22.68,4,644,Business,Under-Graduate,Rented,3,37.4,12,Medical,973,3.7,0.0967,0
LN002767,35,14909,57729,36,15.49,1,501,Salaried,Professional,Own,0,72.4,194,Business,2015,13.52,0.3227,0
LN002768,35,49015,82776,48,24.74,4,470,Salaried,Professional,Rented,2,20.4,24,Education,2733,5.58,0.1407,0
LN002769,21,31658,120992,60,18.15,2,658,Business,Graduate,Family,1,94.0,181,Medical,3082,9.74,0.3185,0
LN002770,44,27804,42649,60,26.98,0,728,Salaried,Professional,Rented,4,17.6,87,Vehicle,1302,4.68,0.1278,0
LN002771,60,15596,203000,12,22.12,2,497,Salaried,Professional,Family,5,11.6,259,Vehicle,19011,121.9,1.0847,1
